index,Job Title,Avg Salary (K),Lower Salary (K),Upper Salary (K),Entry Level,Degree,Job Location (State),Company Name,Founded,Industry,Sector,Rating,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,Location,ZIP Codes,Size,Revenue,Job Title (Full)
685,Data Analyst,45.5,32,59,na,na,OH,National Interstate,1989,Insurance Carriers,Insurance,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richfield,,501 - 1000,$500 million to $1 billion (USD),Associate Data Analyst- Graduate Development Program
687,Data Analyst,54.0,39,69,na,na,MA,The Hanover Insurance Group,1852,Insurance Carriers,Insurance,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Worcester,,5001 - 10000,$5 to $10 billion (USD),IT Associate Data Analyst
688,Data Engineer,122.5,87,158,Senior,na,IN,Moser Consulting,1996,Consulting,Business Services,4.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Indianapolis,,51 - 200,$25 to $50 million (USD),Sr. Data Engineer
689,Data Analyst,37.5,27,48,na,MSc,FL,Greenway Health,1977,Enterprise Software & Network Solutions,Information Technology,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tampa,,1001 - 5000,$100 to $500 million (USD),Clinical Data Analyst
690,Data Analyst,53.5,36,71,na,MSc,NY,Fareportal,2002,Travel Agencies,Travel & Tourism,3.8,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,New York,,1001 - 5000,$2 to $5 billion (USD),Business Data Analyst
691,Data Scientist,140.0,107,173,Senior,na,IL,TransUnion,1968,Financial Analytics & Research,Finance,3.9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Chicago,,5001 - 10000,$1 to $2 billion (USD),Senior Insurance Data Scientist
692,Data Scientist,77.5,56,99,Senior,Phd,VA,MITRE,1958,Federal Agencies,Government,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hampton,,5001 - 10000,$1 to $2 billion (USD),Senior Data Science Systems Engineer
694,Other Scientist,55.0,52,58,na,na,MA,Mcphail Associates,1976,Construction,"Construction, Repair & Maintenance",3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,1 - 50,Unknown / Non-Applicable,ENVIRONMENTAL ENGINEER/SCIENTIST
695,Other Scientist,117.5,80,155,Senior,MSc,NC,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winston-Salem,,5001 - 10000,$10+ billion (USD),Senior Scientist - Regulatory Submissions
696,Other Scientist,70.5,43,98,na,MSc,CA,Crown Bioscience,2006,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Diego,,501 - 1000,$50 to $100 million (USD),Scientist - Biomarker and Flow Cytometry
697,Other Scientist,70.0,44,96,na,na,NY,Q2 Solutions,2015,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ithaca,,1001 - 5000,Unknown / Non-Applicable,"Associate Scientist, LC/MS Biologics"
698,Data Scientist Project Manager,61.5,45,78,na,na,CA,HOVER,2011,Computer Hardware & Software,Information Technology,4.8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,San Francisco,,51 - 200,$25 to $50 million (USD),Revenue Analytics Manager
699,Other Scientist,80.0,50,110,Senior,na,GA,Q2 Solutions,2015,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Marietta,,1001 - 5000,Unknown / Non-Applicable,Sr. Scientist Method Development
700,Data Scientist,79.5,60,99,na,na,GA,Oversight Systems,2003,Computer Hardware & Software,Information Technology,4.7,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,Atlanta,,51 - 200,$25 to $50 million (USD),Data Scientist
701,Data Scientist,168.0,130,206,na,na,CA,Confluent,2014,Computer Hardware & Software,Information Technology,4.7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Mountain View,,501 - 1000,$100 to $500 million (USD),Data Scientist - Sales
702,Data Engineer,90.0,61,119,na,na,MA,Arbella Insurance,1988,Insurance Carriers,Insurance,3.4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Quincy,,1001 - 5000,$100 to $500 million (USD),IT - Data Engineer II
703,Other Scientist,120.0,100,140,na,Phd,MA,Kronos Bi,na,na,na,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,unknown,Unknown / Non-Applicable,"Research Scientist, Immunology - Cancer Biology"
704,Data Analyst,138.5,99,178,Senior,na,CA,Life360,2008,Computer Hardware & Software,Information Technology,3.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,San Francisco,,51 - 200,Unknown / Non-Applicable,Senior Data Analyst
705,Data Scientist,111.5,86,137,Senior,MSc,PA,IQVIA,2017,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plymouth Meeting,,10000+,$2 to $5 billion (USD),"Principal, Data Science - Advanced Analytics"
706,Data Scientist,68.5,37,100,na,MSc,MA,MassMutual,1851,Insurance Carriers,Insurance,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Boston,,5001 - 10000,$10+ billion (USD),Data Science Project Manager
707,Other Scientist,84.5,58,111,Senior,MSc,MA,GSK,1830,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Sr Scientist, Immuno-Oncology - Oncology"
708,Data Engineer,102.5,72,133,Senior,na,TN,Eventbrite,2006,Internet,Information Technology,4.4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Nashville,,1001 - 5000,$100 to $500 million (USD),Senior Data Engineer
709,Other Scientist,73.5,56,91,na,Phd,PA,Software Engineering Institute,1984,Colleges & Universities,Education,2.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburgh,,501 - 1000,Unknown / Non-Applicable,"Project Scientist - Auton Lab, Robotics Institute"
711,Other Scientist,93.5,61,126,na,MSc,OH,Riverside Research Institute,1967,Federal Agencies,Government,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beavercreek,,501 - 1000,$50 to $100 million (USD),Research Scientist – Security and Privacy
712,Data Scientist,127.5,95,160,na,na,PA,"Numeric, LLC",na,Staffing & Outsourcing,Business Services,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Allentown,,1 - 50,$5 to $10 million (USD),Data Science Manager
714,Data Analyst,72.0,53,91,na,na,UT,The Church of Jesus Christ of Latter-day Saints,na,Religious Organizations,Non-Profit,4.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Salt Lake City,,10000+,Unknown / Non-Applicable,Data Analyst 2 (Missionary Department)
715,Other Scientist,129.5,101,158,na,na,MA,MassMutual,1851,Insurance Carriers,Insurance,3.6,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Boston,,5001 - 10000,$10+ billion (USD),"Enterprise Architect, Data"
718,Data Analyst,47.0,33,61,na,na,UT,Icon Health and Fitness,1977,Consumer Products Manufacturing,Manufacturing,3.1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Logan,,1001 - 5000,$500 million to $1 billion (USD),Supply Chain Data Analyst
719,Data Engineer,65.0,44,86,na,na,AL,Shipt,2014,Consumer Product Rental,Consumer Services,3.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Birmingham,,501 - 1000,Unknown / Non-Applicable,Data Engineer - ETL
721,Data Analyst,60.0,43,77,na,na,WI,Associated Banc-Corp,1870,Banks & Credit Unions,Finance,3.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Green Bay,,1001 - 5000,$1 to $2 billion (USD),Corporate Risk Data Analyst (SQL Based) - Milwaukee or
722,Data Scientist,167.5,125,210,Senior,MSc,NY,Pfizer,1849,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,New York,,10000+,$10+ billion (USD),"Senior Manager, Epidemiologic Data Scientist"
723,Data Analyst,65.0,44,86,na,na,NY,Fareportal,2002,Travel Agencies,Travel & Tourism,3.8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,New York,,1001 - 5000,$2 to $5 billion (USD),"Marketing Data Analyst, May 2020 Undergrad"
725,Data Analyst,94.0,69,119,Senior,na,VA,Novetta,2012,Enterprise Software & Network Solutions,Information Technology,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Herndon,,501 - 1000,$100 to $500 million (USD),Senior Data Analyst
726,Data Analyst,87.5,65,110,Senior,na,NY,Moda Operandi,2010,"Department, Clothing, & Shoe Stores",Retail,1.9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,New York,,201 - 500,$100 to $500 million (USD),Senior Data Analyst
727,Data Engineer,97.0,67,127,Senior,na,VA,Novetta,2012,Enterprise Software & Network Solutions,Information Technology,4.0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Reston,,501 - 1000,$100 to $500 million (USD),Senior Data Engineer
728,Data Engineer,112.5,78,147,Senior,na,NC,Genesys,1990,Computer Hardware & Software,Information Technology,4.3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Durham,,5001 - 10000,$1 to $2 billion (USD),Senior Data Engineer
730,Data Modeler,91.5,66,117,na,na,MA,MassMutual,1851,Insurance Carriers,Insurance,3.6,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Boston,,5001 - 10000,$10+ billion (USD),Data Modeler (Analytical Systems)
731,Data Modeler,51.5,37,66,na,MSc,IN,Liberty Mutual Insurance,1912,Insurance Carriers,Insurance,3.3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Indianapolis,,10000+,$10+ billion (USD),Data Modeler - Data Solutions Engineer
732,Data Scientist,114.5,86,143,na,na,MA,Novartis,1996,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),Data Scientist in Translational Medicine
733,Data Scientist,115.0,84,146,na,na,NY,USEReady,2011,Consulting,Business Services,4.3,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,New York,,201 - 500,$10 to $25 million (USD),Data Scientist
734,Data Scientist Project Manager,74.0,50,98,na,MSc,PA,"Numeric, LLC",na,Staffing & Outsourcing,Business Services,3.2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Philadelphia,,1 - 50,$5 to $10 million (USD),Product Manager/Data Evangelist
735,Other Scientist,51.0,38,64,na,na,CA,QK,1972,Architectural & Engineering Services,Business Services,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Clovis,,51 - 200,$10 to $25 million (USD),Associate Environmental Scientist - Wildlife Biologist
736,Data Engineer,100.0,90,110,Senior,na,AZ,Tivity Health,1981,Health Care Services & Hospitals,Health Care,3.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Chandler,,501 - 1000,Unknown / Non-Applicable,Sr Data Engineer (Sr BI Developer)
737,Data Scientist,121.0,92,150,Senior,na,MA,Novartis,1996,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Senior Data Scientist – Visualization, Novartis AI Innovation Lab"
738,Data Analyst,121.5,90,153,Senior,na,CA,Demandbase,2006,Computer Hardware & Software,Information Technology,4.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,San Francisco,,201 - 500,$100 to $500 million (USD),Senior Data Analyst/Scientist
740,Data Scientist,62.5,43,82,na,MSc,MA,Santander,1856,Banks & Credit Unions,Finance,3.1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Boston,,10000+,$10+ billion (USD),"Associate, Data Science, Internal Audit"
741,Other Scientist,117.5,100,135,na,Phd,MA,Monte Rosa Therapeutic,na,na,na,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,unknown,Unknown / Non-Applicable,"Scientist – Cancer Discovery, Molecular Assay"
742,Data Scientist,122.0,93,151,Senior,MSc,FL,Luminar Technologies,2012,Computer Hardware & Software,Information Technology,3.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Orlando,,201 - 500,Unknown / Non-Applicable,Senior LiDAR Data Scientist
743,Data Engineer,85.0,61,109,na,na,VA,BRMi,2004,IT Services,Information Technology,4.4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Chantilly,,51 - 200,Unknown / Non-Applicable,Data Engineer
744,Data Engineer,60.5,42,79,na,na,AZ,IntraEdge,2002,IT Services,Information Technology,3.4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Scottsdale,,501 - 1000,$50 to $100 million (USD),Data Engineer
745,Data Scientist,180.0,139,221,Senior,MSc,CA,Zest AI,2009,Financial Analytics & Research,Finance,3.9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Burbank,,51 - 200,$50 to $100 million (USD),Lead Data Scientist
746,Other Scientist,70.5,40,101,na,na,MO,Veterans United Home Loans,2002,Lending,Finance,4.7,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,Columbia,,1001 - 5000,Unknown / Non-Applicable,"Technology-Minded, Data Professional Opportunities"
747,Data Engineer,118.5,84,153,na,na,VA,Peraton,2017,Aerospace & Defense,Aerospace & Defense,3.3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Chantilly,,1001 - 5000,$1 to $2 billion (USD),Big Data Engineer
748,Data Analyst,66.5,52,81,na,MSc,IL,"Emtec, Inc.",1995,Enterprise Software & Network Solutions,Information Technology,3.9,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Chicago,,501 - 1000,$100 to $500 million (USD),Salesforce Analytics Consultant
749,Data Scientist,107.5,81,134,na,na,MA,PA Consulting,1943,Consulting,Business Services,3.4,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,Boston,,1001 - 5000,$100 to $500 million (USD),Managing Data Scientist/ML Engineer
750,Data Engineer,138.5,97,180,Senior,na,TX,Praetorian,2010,Security Services,Business Services,4.7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Austin,,51 - 200,$10 to $25 million (USD),Senior Data Engineer
751,Other Scientist,81.0,49,113,na,na,MD,Advanced BioScience Laboratories,1961,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rockville,,201 - 500,$25 to $50 million (USD),Staff Scientist- Upstream PD
752,Data Engineer,58.5,44,73,na,MSc,IL,COUNTRY Financial,1925,Insurance Carriers,Insurance,3.8,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Bloomington,,1001 - 5000,$2 to $5 billion (USD),Data Engineering Analyst
753,Data Engineer,107.5,75,140,Senior,na,IL,Echo Global Logistics,2005,Transportation Management,Transportation & Logistics,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicago,,1001 - 5000,$2 to $5 billion (USD),Sr. Data Engineer
754,Other Scientist,120.5,84,157,na,MSc,MA,Agios Pharmaceuticals,2008,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cambridge,,501 - 1000,$50 to $100 million (USD),"Scientist, Pharmacometrics"
755,Data Scientist,63.5,40,87,na,na,CA,Tapjoy,2007,Internet,Information Technology,3.9,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,San Francisco,,201 - 500,$10 to $25 million (USD),Manager of Data Science
756,Other Scientist,103.5,68,139,na,na,KY,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Owensboro,,5001 - 10000,$10+ billion (USD),Scientist Manufacturing Pharma - Kentucky BioProcessing
757,Data Scientist,107.0,72,142,na,na,CA,Mentor Graphics,1981,Computer Hardware & Software,Information Technology,4.1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Fremont,,5001 - 10000,$1 to $2 billion (USD),Software Engineer (Data Scientist/Software Engineer) - SISW - MG
758,Data Engineer,105.5,74,137,na,na,VA,Maxar Technologies,na,Aerospace & Defense,Aerospace & Defense,3.7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Springfield,,5001 - 10000,$2 to $5 billion (USD),Data Engineer
759,Data Engineer,83.0,57,109,na,na,CA,ICW Group,1972,Insurance Carriers,Insurance,2.8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,San Diego,,501 - 1000,$500 million to $1 billion (USD),Data Engineer
761,Data Engineer,162.0,121,203,Senior,na,CA,Glassdoor,2007,Internet,Information Technology,4.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,San Francisco,,1001 - 5000,Unknown / Non-Applicable,Lead Big Data Engineer
763,Data Scientist,68.5,52,85,na,MSc,CA,Esri,1969,Computer Hardware & Software,Information Technology,3.5,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Redlands,,1001 - 5000,$1 to $2 billion (USD),Product Engineer – Spatial Data Science and Statistical Analysis
766,Data Scientist,110.5,81,140,Senior,na,OH,Assurant,1978,Insurance Carriers,Insurance,3.4,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Westlake,,10000+,$5 to $10 billion (USD),Sr Software Engineer (Data Scientist)
767,Data Engineer,115.5,83,148,Senior,na,IA,F&G,na,Insurance Carriers,Insurance,3.7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Des Moines,,201 - 500,$100 to $500 million (USD),Sr. Data Engineer (ETL Developer)
768,Other Scientist,87.5,59,116,na,MSc,CA,Exelixis,1994,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alameda,,501 - 1000,Unknown / Non-Applicable,Associate Research Scientist I (Protein Expression and Production)
769,Data Scientist,80.5,60,101,Senior,MSc,WA,PNNL,1965,Energy,"Oil, Gas, Energy & Utilities",3.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Richland,,1001 - 5000,$500 million to $1 billion (USD),Senior Data Scientist Artificial Intelligence
773,Data Analyst,43.0,31,55,na,na,IA,GreatAmerica Financial Services,1992,Lending,Finance,4.6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Cedar Rapids,,501 - 1000,$100 to $500 million (USD),Analytics - Business Assurance Data Analyst
776,Director,140.0,102,178,na,Phd,MA,Acceleron Pharma,2003,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,201 - 500,Unknown / Non-Applicable,"Associate Director/Director, Safety Scientist"
777,Director,172.0,136,208,na,Phd,MA,Pfizer,1849,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Director, Precision Medicine Clinical Biomarker Scientist"
778,Other Scientist,120.0,110,130,Senior,Phd,MA,Kronos Bi,na,na,na,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,unknown,Unknown / Non-Applicable,"Senior Scientist, Cell Pharmacology/Assay Development"
779,Data Analyst,66.5,48,85,Senior,MSc,PA,AmeriHealth Caritas,1983,Insurance Carriers,Insurance,3.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Philadelphia,,5001 - 10000,$5 to $10 billion (USD),Data Analyst Senior
780,Other Scientist,100.0,71,129,Senior,Phd,CA,Exelixis,1994,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alameda,,501 - 1000,Unknown / Non-Applicable,Senior Formulations Scientist II
781,Data Engineer,94.5,66,123,Senior,na,CA,Strategic Employment Partners,2006,Staffing & Outsourcing,Business Services,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,51 - 200,$1 to $5 million (USD),Lead Data Engineer (Python)
782,Data Scientist,221.5,171,272,na,na,CA,Grand Rounds,2011,Health Care Services & Hospitals,Health Care,4.2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,501 - 1000,Unknown / Non-Applicable,Data Science Manager
783,Data Scientist,119.0,92,146,Senior,MSc,WA,PNNL,1965,Energy,"Oil, Gas, Energy & Utilities",3.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Seattle,,1001 - 5000,$500 million to $1 billion (USD),Senior Data Scientist 4 Artificial Intelligence
784,Data Engineer,95.5,65,126,na,MSc,IL,"SPINS, LLC",1995,Consulting,Business Services,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicago,,201 - 500,$50 to $100 million (USD),Data Engineer
785,Data Scientist,194.5,150,239,na,Phd,IL,Liberty Mutual Insurance,1912,Insurance Carriers,Insurance,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago,,10000+,$10+ billion (USD),"Director II, Data Science - GRS Predictive Analytics"
786,Other Scientist,51.5,43,60,na,na,NE,Catholic Health Initiatives,1996,Health Care Services & Hospitals,Health Care,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Omaha,,10000+,$10+ billion (USD),Medical Lab Scientist - MLT
787,Data Analyst,27.5,20,35,Senior,na,TN,FLEETCOR,2000,Financial Transaction Processing,Finance,2.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Nashville,,5001 - 10000,$2 to $5 billion (USD),"Senior Operations Data Analyst, Call Center Operations"
788,Data Analyst,173.0,118,228,Senior,na,NJ,DTCC,1973,Brokerage Services,Finance,3.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Jersey City,,1001 - 5000,$1 to $2 billion (USD),Senior Quantitative Analyst
789,Data Scientist,105.5,82,129,na,na,TX,Applied Research Laboratories,na,Colleges & Universities,Education,3.7,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Austin,,501 - 1000,Unknown / Non-Applicable,Geospatial Software Developer and Data Scientist
790,Other Scientist,71.5,52,91,Senior,na,TX,Southwest Research Institute,1947,Research & Development,Business Services,3.9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,San Antonio,,1001 - 5000,$500 million to $1 billion (USD),RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT
791,Other Scientist,74.0,47,101,Senior,MSc,NC,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winston-Salem,,5001 - 10000,$10+ billion (USD),Senior Scientist - Toxicologist - Product Integrity (Stewardship)
794,Data Analyst,62.5,49,76,na,na,AL,Raytheon,1922,Aerospace & Defense,Aerospace & Defense,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Huntsville,,10000+,$10+ billion (USD),Systems Engineer II - Data Analyst
795,Other Scientist,65.5,43,88,Senior,Phd,NC,RTI International,1958,Research & Development,Business Services,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Durham,,1001 - 5000,$500 million to $1 billion (USD),Senior Research Analytical Scientist-Non-Targeted Analysis
797,Data Scientist,85.0,61,109,na,MSc,PA,DICK'S Sporting Goods - Corporate,1948,Sporting Goods Stores,Retail,3.8,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Coraopolis,,10000+,$5 to $10 billion (USD),Data Scientist
799,Data Scientist,147.5,113,182,Senior,Phd,MD,AstraZeneca,1913,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gaithersburg,,10000+,$10+ billion (USD),Principal Data Scientist
802,Data Scientist,161.5,124,199,na,na,NJ,TRANZACT,1989,Advertising & Marketing,Business Services,3.6,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,Fort Lee,,1001 - 5000,Unknown / Non-Applicable,Director Data Science
803,Data Engineer,81.0,58,104,na,MSc,VA,Carilion Clinic,1899,Health Care Services & Hospitals,Health Care,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Roanoke,,10000+,$1 to $2 billion (USD),Data Engineer
804,Data Analyst,72.5,52,93,Senior,na,PA,United BioSource,2003,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Blue Bell,,1001 - 5000,$100 to $500 million (USD),Sr Data Analyst - IT
806,Data Engineer,139.0,97,181,Senior,na,CA,Figure Eight,2008,Computer Hardware & Software,Information Technology,3.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,51 - 200,$10 to $25 million (USD),Senior Data Engineer
807,Data Engineer,136.5,100,173,Senior,na,CA,Tapjoy,2007,Internet,Information Technology,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,201 - 500,$10 to $25 million (USD),Senior Data Engineer
808,Data Analyst,83.0,58,108,Senior,na,NY,DoubleVerify,2008,Internet,Information Technology,3.2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,New York,,201 - 500,Unknown / Non-Applicable,Sr. Data Analyst
809,Other Scientist,121.0,81,161,Senior,Phd,MA,Mitsubishi Electric Research Labs,1991,Research & Development,Business Services,4.6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Cambridge,,51 - 200,$5 to $10 million (USD),Research Scientist or Senior Research Scientist - Computer Vision
810,Data Scientist,74.5,53,96,na,na,NY,Fareportal,2002,Travel Agencies,Travel & Tourism,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,,1001 - 5000,$2 to $5 billion (USD),Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad
811,Data Analyst,85.5,61,110,na,na,CA,"Rodan and Fields, LLC",2002,Beauty & Personal Accessories Stores,Retail,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,501 - 1000,Unknown / Non-Applicable,Data Analyst Chemist - Quality System Contractor
812,Other Scientist,80.5,65,96,Senior,MSc,NC,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winston-Salem,,5001 - 10000,$10+ billion (USD),Senior Scientist - Biostatistician
815,Other Scientist,167.5,115,220,Senior,Phd,MA,Mitsubishi Electric Research Labs,1991,Research & Development,Business Services,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,51 - 200,$5 to $10 million (USD),Research Scientist / Principal Research Scientist - Multiphysical Systems
816,Machine Learning Engineer,107.5,71,144,na,Phd,PA,Software Engineering Institute,1984,Colleges & Universities,Education,2.6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Pittsburgh,,501 - 1000,Unknown / Non-Applicable,"Research Scientist, Machine Learning Department"
817,Data Analyst,44.5,32,57,na,na,WA,DESC,1979,Social Assistance,Non-Profit,3.4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Seattle,,501 - 1000,$25 to $50 million (USD),Foundational Community Supports Data Analyst
